Date,XAU BGNL Curncy,ECSURPUS Index,BDIY Index,CRY Index,DXY Curncy,JPY Curncy,GBP Curncy,Cl1 Comdty,VIX Index,USGG30YR Index,GT10 Govt,USGG2YR Index,USGG3M Index,US0001M Index,GTDEM30Y Govt,GTDEM10Y Govt,GTDEM2Y Govt,EONIA Index,GTITL30YR Corp,GTITL10YR Corp,GTITL2YR Corp,GTJPY30YR Corp,GTJPY10YR Corp,GTJPY2YR Corp,GTGBP30Y Govt,GTGBP20Y Govt,GTGBP2Y Govt,LUMSTRUU Index,LMBITR Index,LUACTRUU Index,LF98TRUU Index,LG30TRUU Index,LP01TREU Index,EMUSTRUU Index,LF94TRUU Index,MXUS Index,MXEU Index,MXJP Index,MXBR Index,MXRU Index,MXIN Index,MXCN Index,MXWO Index,MXWD Index,LEGATRUU Index,HFRXGL Index,RX1 Comdty,TY1 Comdty,GC1 Comdty,CO1 Comdty,ES1 Index,VG1 Index,NQ1 Index,LLL1 Index,TP1 Index,DU1 Comdty,TU2 Comdty
2019-10-22,1484.19,0.128,1806.0,175.506,97.526,108.58,1.295,54.16,14.46,2.252,1.762,1.594,1.639,1.823,0.155,-0.37,-0.664,-0.462,2.066,0.922,-0.234,0.42,-0.135,-0.244,1.231,1.132,0.517,2219.93,1261.782,3202.75,2133.56,1376.736,404.488,1187.799,354.388,2850.19,132.86,984.79,2189.6,738.74,1306.31,77.33,2204.29,527.76,510.135,1260.26,171.42,129.813,1481.7,59.7,2994.5,3593.0,7858.75,1103.6,1628.5,112.075,107.922
2019-10-29,1487.75,0.136,1802.0,178.375,97.69,108.92,1.286,55.54,13.2,2.335,1.839,1.642,1.601,1.8,0.173,-0.353,-0.64,-0.463,2.086,0.986,-0.185,0.422,-0.11,-0.208,1.236,1.137,0.535,2222.4,1260.432,3194.52,2139.04,1379.131,404.093,1187.637,350.785,2890.81,134.09,1004.83,2245.52,757.52,1332.49,78.22,2232.45,534.29,508.727,1263.0,171.04,129.266,1487.0,61.59,3035.75,3611.0,8055.25,1103.6,1663.0,112.03,107.773
2019-11-05,1483.47,0.168,1656.0,182.09,97.983,109.13,1.287,57.23,13.1,2.338,1.859,1.625,1.536,1.771,0.229,-0.311,-0.643,-0.464,2.118,1.027,-0.189,0.38,-0.131,-0.241,1.289,1.182,0.581,2223.01,1261.744,3190.95,2139.47,1380.157,405.378,1187.731,352.332,2925.53,136.04,1023.62,2265.18,777.71,1350.64,80.92,2259.26,541.6,508.104,1264.72,170.53,128.922,1483.7,62.96,3072.0,3669.0,8210.75,1103.6,1700.0,112.025,107.746
2019-11-12,1453.99,0.139,1354.0,179.804,98.309,109.09,1.286,56.8,12.68,2.416,1.936,1.662,1.564,1.763,0.275,-0.254,-0.629,-0.455,2.322,1.215,-0.103,0.481,-0.029,-0.167,1.314,1.209,0.553,2224.87,1258.097,3189.78,2137.76,1377.526,405.648,1185.905,350.529,2943.38,136.89,1031.84,2136.23,767.77,1339.0,80.21,2270.01,542.95,505.306,1267.04,169.54,128.531,1453.7,62.06,3092.0,3711.0,8275.0,1103.6,1713.0,111.98,107.691
2019-11-19,1474.58,0.086,1304.0,177.155,97.856,108.5,1.293,55.21,12.86,2.251,1.784,1.596,1.554,1.724,0.182,-0.341,-0.638,-0.456,2.34,1.243,0.045,0.439,-0.089,-0.208,1.272,1.166,0.554,2229.44,1262.688,3215.94,2132.75,1374.754,405.18,1186.46,351.796,2972.22,136.27,1023.25,2094.93,762.17,1342.46,80.11,2284.85,546.17,509.316,1269.6,170.91,129.438,1474.3,60.91,3118.5,3691.0,8341.5,1103.6,1696.0,112.015,107.836
2019-11-26,1460.19,0.087,1426.0,181.1,98.252,109.08,1.286,58.41,11.54,2.179,1.742,1.582,1.578,1.7,0.147,-0.373,-0.642,-0.451,2.276,1.167,-0.019,0.408,-0.101,-0.193,1.213,1.107,0.488,2231.25,1267.587,3233.55,2137.12,1377.408,406.6,1191.792,352.477,2993.61,137.26,1029.56,2085.63,753.39,1353.72,80.43,2294.78,547.71,509.152,1269.84,171.45,129.688,1460.3,64.27,3143.75,3704.0,8400.75,1103.6,1705.5,111.995,107.844
2019-12-03,1479.01,0.138,1606.0,177.589,97.737,108.53,1.301,56.1,15.96,2.164,1.717,1.538,1.559,1.694,0.16,-0.35,-0.641,-0.447,2.418,1.284,0.043,0.44,-0.031,-0.158,1.189,1.09,0.497,2233.98,1268.66,3241.34,2136.6,1376.923,408.048,1189.873,355.483,2947.99,133.81,1030.45,2156.36,738.87,1350.26,79.31,2263.1,540.39,510.432,1276.9,171.04,129.969,1478.2,60.82,3091.0,3609.0,8251.25,1103.6,1702.5,112.015,107.914
2019-12-10,1463.27,0.107,1528.0,182.167,97.413,108.74,1.318,59.24,15.68,2.265,1.842,1.652,1.541,1.718,0.228,-0.297,-0.643,-0.456,2.401,1.241,-0.042,0.426,-0.022,-0.123,1.291,1.198,0.586,2230.48,1270.363,3231.55,2152.37,1387.869,410.301,1194.427,355.102,2983.78,136.12,1035.95,2217.49,760.65,1332.13,80.33,2289.67,546.74,509.384,1278.63,172.23,128.938,1462.6,64.34,3136.0,3667.0,8363.75,1103.6,1722.5,111.99,107.656
2019-12-17,1477.2,0.043,1281.0,185.281,97.222,109.46,1.313,60.94,12.29,2.306,1.881,1.622,1.539,1.745,0.217,-0.296,-0.646,-0.458,2.333,1.271,-0.093,0.407,-0.014,-0.12,1.277,1.182,0.528,2232.92,1271.581,3233.44,2172.6,1403.923,411.982,1203.867,355.235,3039.35,139.34,1053.39,2298.77,795.82,1366.34,84.37,2336.62,559.9,510.127,1284.92,172.13,128.578,1474.6,66.1,3192.0,3745.0,8576.25,1103.6,1744.5,111.975,107.648
2019-12-24,1499.73,0.071,1090.0,185.534,97.654,109.41,1.297,61.11,12.67,2.329,1.901,1.621,1.567,1.792,0.284,-0.245,-0.643,-0.455,2.471,1.425,-0.026,0.453,0.003,-0.1,1.276,1.182,0.545,2231.82,1270.923,3237.81,2180.4,1408.79,412.073,1207.408,354.034,3069.66,140.68,1042.02,2351.41,805.67,1372.28,84.97,2351.84,563.5,508.68,1289.1,171.43,128.313,1499.1,67.2,3225.75,3766.0,8729.5,1103.6,1724.0,111.97,107.637
2019-12-31,1522.81,0.001,1090.0,185.787,96.389,108.58,1.326,61.06,13.78,2.39,1.919,1.569,1.544,1.781,0.346,-0.188,-0.612,-0.457,2.462,1.409,-0.06,0.411,-0.02,-0.134,1.325,1.23,0.531,2236.82,1271.56,3240.3,2182.77,1414.563,412.903,1209.285,356.059,3076.49,139.6,1037.6,2373.01,806.83,1369.56,85.7,2358.47,565.24,511.671,1293.46,170.49,128.422,1523.1,66.0,3231.0,3729.0,8752.25,1103.6,1721.0,111.905,107.75
2020-01-07,1571.98,-0.009,791.0,186.925,97.005,108.55,1.313,62.7,13.79,2.305,1.819,1.54,1.51,1.692,0.253,-0.286,-0.63,-0.452,2.449,1.374,-0.062,0.431,-0.014,-0.124,1.246,1.164,0.597,2240.57,1279.813,3246.61,2189.74,1416.404,413.42,1212.691,357.372,3084.79,140.31,1040.01,2356.39,820.62,1358.57,87.2,2362.43,566.15,511.972,1293.55,172.12,129.156,1574.3,68.27,3235.25,3750.0,8853.0,1103.6,1721.5,111.975,107.918
2020-01-14,1543.58,-0.086,763.0,183.641,97.372,110.1,1.302,58.23,12.39,2.27,1.812,1.57,1.551,1.676,0.344,-0.172,-0.588,-0.453,2.461,1.393,-0.033,0.453,0.01,-0.128,1.226,1.141,0.489,2244.01,1282.458,3258.88,2195.73,1421.202,414.067,1216.952,357.681,3130.4,140.9,1052.83,2338.03,836.33,1397.27,89.41,2388.5,573.37,510.709,1299.45,171.01,129.141,1544.6,64.49,3288.0,3762.0,9062.5,1103.6,1740.0,111.895,107.855
2020-01-21,1557.15,0.012,689.0,181.564,97.531,109.92,1.305,58.34,12.85,2.236,1.775,1.53,1.533,1.653,0.255,-0.25,-0.587,-0.452,2.429,1.369,0.003,0.443,-0.003,-0.132,1.151,1.05,0.422,2245.23,1286.358,3280.73,2198.08,1423.816,415.267,1221.507,359.193,3166.3,142.16,1048.26,2289.23,851.54,1385.96,86.96,2409.29,576.69,512.326,1306.67,172.21,129.578,1557.9,64.59,3319.5,3778.0,9169.75,1103.6,1735.5,111.905,107.945
2020-01-28,1569.94,0.036,539.0,173.797,98.018,109.13,1.3,53.48,16.28,2.112,1.657,1.463,1.546,1.649,0.17,-0.342,-0.629,-0.452,2.067,1.03,-0.155,0.373,-0.044,-0.135,1.06,0.966,0.438,2249.69,1292.356,3299.44,2185.49,1415.03,413.986,1223.677,360.632,3125.83,140.21,1024.34,2275.27,813.13,1378.65,85.25,2372.52,567.4,514.481,1305.1,173.68,130.609,1569.8,59.51,3278.25,3709.0,9105.25,1103.6,1691.0,111.995,108.098
2020-02-04,1550.74,0.035,453.0,167.934,97.961,109.46,1.303,49.61,16.05,2.077,1.6,1.409,1.546,1.668,0.114,-0.4,-0.658,-0.454,2.001,0.949,-0.205,0.389,-0.053,-0.156,1.084,0.985,0.493,2250.27,1293.101,3303.67,2188.97,1419.059,414.59,1227.251,360.675,3151.71,140.27,1019.87,2241.28,795.09,1361.62,83.89,2383.3,568.65,515.465,1297.73,174.53,130.891,1550.4,53.96,3299.5,3722.0,9355.0,1103.6,1685.5,112.045,108.172
2020-02-11,1565.82,0.149,418.0,169.615,98.721,109.82,1.295,49.94,15.18,2.066,1.601,1.423,1.559,1.658,0.134,-0.393,-0.644,-0.452,2.005,0.967,-0.214,0.367,-0.06,-0.16,1.061,0.961,0.497,2255.99,1293.76,3317.89,2203.32,1423.076,416.593,1231.82,359.603,3205.97,143.58,1042.57,2204.64,786.15,1382.52,85.96,2421.26,577.51,514.293,1306.09,174.26,131.0,1565.6,54.01,3357.5,3825.0,9527.25,1103.6,1716.5,112.01,108.18
2020-02-18,1601.59,0.179,450.0,173.813,99.44,109.87,1.3,52.05,14.83,2.011,1.562,1.412,1.569,1.647,0.11,-0.409,-0.651,-0.453,1.94,0.929,-0.212,0.342,-0.066,-0.159,1.1,1.002,0.522,2256.35,1296.165,3329.38,2207.8,1425.196,418.688,1237.15,360.63,3221.01,144.0,1012.95,2176.26,774.42,1371.31,86.7,2421.47,577.32,514.141,1311.63,174.53,131.203,1600.0,57.75,3369.25,3829.0,9636.0,1103.6,1668.0,112.035,108.188
2020-02-25,1648.82,0.3,508.0,168.488,98.968,110.03,1.301,49.9,27.85,1.825,1.354,1.225,1.51,1.616,-0.036,-0.514,-0.697,-0.454,1.964,0.986,-0.161,0.326,-0.109,-0.2,0.96,0.87,0.382,2264.5,1307.924,3354.1,2188.52,1415.055,415.205,1240.567,365.414,2990.3,135.38,987.12,2124.7,740.8,1347.39,84.42,2269.42,542.91,517.614,1312.28,176.02,133.125,1646.9,54.95,3132.5,3571.0,8854.25,1103.6,1622.5,112.135,108.625
2020-03-03,1645.37,0.376,549.0,164.931,97.153,107.34,1.281,47.18,36.82,1.615,1.001,0.699,0.92,1.356,-0.165,-0.627,-0.818,-0.455,1.957,0.986,-0.109,0.317,-0.113,-0.245,0.912,0.808,0.224,2279.23,1309.325,3378.91,2171.99,1408.067,407.603,1237.019,366.782,2869.29,127.54,917.94,1948.56,693.24,1288.8,83.87,2179.48,522.21,526.176,1279.08,177.74,136.0,1644.4,51.86,2997.0,3354.0,8582.5,1103.6,1490.0,112.37,109.391
2020-03-10,1657.95,0.481,627.0,150.659,96.414,104.38,1.293,34.36,47.3,1.28,0.805,0.534,0.433,0.725,-0.471,-0.794,-0.968,-0.456,2.215,1.325,0.336,0.312,-0.078,-0.251,0.562,0.491,0.144,2281.78,1308.592,3320.94,2075.44,1342.909,389.587,1199.379,365.186,2747.86,112.37,861.13,1624.93,552.76,1191.8,81.93,2051.96,491.46,531.522,1275.57,177.59,137.547,1660.3,37.22,2865.75,2914.0,8331.5,1103.6,1407.0,112.72,109.93
2020-03-17,1534.9,0.486,612.0,130.289,99.575,107.4,1.209,26.95,75.91,1.684,1.082,0.493,0.137,0.612,-0.142,-0.438,-0.861,-0.456,2.793,2.351,1.445,0.35,0.008,-0.191,1.049,0.959,0.3,2272.57,1248.006,3096.32,1904.91,1209.972,349.098,1107.32,330.902,2399.78,97.61,771.02,1236.18,473.25,1022.5,73.39,1772.94,424.21,506.623,1221.4,171.93,136.063,1525.8,28.73,2495.5,2518.0,7405.25,1103.6,1229.0,112.485,109.844
2020-03-24,1627.86,0.317,603.0,128.155,102.039,111.47,1.172,24.01,61.67,1.395,0.85,0.372,-0.038,0.947,0.045,-0.327,-0.649,-0.439,2.431,1.561,0.481,0.426,0.031,-0.231,0.848,0.768,0.114,2299.46,1186.894,2948.37,1761.43,1123.672,334.394,1055.227,339.465,2328.08,102.11,807.62,1149.41,492.68,901.73,73.46,1742.61,416.27,498.215,1173.45,170.27,137.453,1660.8,27.15,2438.0,2636.0,7554.75,1103.6,1354.5,112.025,110.105
2020-03-31,1597.89,0.366,626.0,121.787,99.048,107.78,1.24,20.48,53.54,1.321,0.67,0.246,0.061,0.985,0.021,-0.474,-0.702,-0.445,2.437,1.519,0.331,0.42,0.012,-0.15,0.821,0.746,0.123,2299.88,1263.541,3122.54,1905.89,1202.082,350.749,1094.642,346.352,2459.87,107.38,848.74,1172.1,512.48,994.79,76.52,1852.73,442.35,509.999,1199.58,172.51,138.688,1583.4,22.74,2569.75,2747.0,7786.25,1103.6,1403.0,112.19,110.191
2020-04-07,1652.09,0.354,596.0,127.955,99.9,108.84,1.234,23.63,46.7,1.295,0.714,0.26,0.114,0.921,0.082,-0.313,-0.635,-0.454,2.513,1.613,0.551,0.445,0.011,-0.119,0.838,0.762,0.153,2308.52,1254.034,3133.09,1898.03,1201.862,356.035,1093.836,350.272,2529.9,109.55,852.73,1218.45,559.6,1021.21,78.55,1895.04,453.09,508.18,1198.6,170.49,137.906,1664.8,31.87,2642.0,2823.0,8012.0,1103.6,1419.5,112.035,110.176
2020-04-14,1734.22,0.377,679.0,126.012,98.887,107.09,1.261,20.11,37.76,1.402,0.754,0.219,0.137,0.814,0.029,-0.381,-0.679,-0.451,2.6,1.781,0.829,0.453,0.016,-0.164,0.706,0.651,0.06,2303.6,1271.158,3261.73,2014.83,1264.423,371.666,1118.825,357.612,2711.5,111.81,870.55,1284.44,578.51,1050.19,79.58,2006.81,477.7,515.13,1212.23,171.54,138.219,1756.7,29.6,2843.0,2885.0,8692.5,1103.6,1433.5,112.13,110.305
2020-04-21,1673.14,0.254,728.0,106.293,100.258,107.78,1.227,10.01,45.41,1.163,0.571,0.203,0.086,0.667,-0.073,-0.479,-0.698,-0.453,3.005,2.153,1.268,0.47,0.011,-0.134,0.637,0.593,0.058,2303.29,1266.53,3278.01,1980.8,1243.924,367.608,1113.246,350.975,2608.72,108.5,857.59,1236.74,514.07,1051.59,79.09,1932.25,460.91,513.971,1232.3,172.91,139.391,1678.2,19.33,2732.0,2756.0,8431.75,1103.6,1417.5,112.165,110.344
2020-04-28,1705.65,0.238,655.0,108.206,99.865,106.88,1.243,12.34,33.57,1.204,0.614,0.211,0.086,0.438,-0.065,-0.471,-0.702,-0.454,2.56,1.726,0.699,0.411,-0.048,-0.181,0.639,0.603,0.047,2309.46,1251.701,3285.06,1976.58,1241.75,372.024,1110.443,356.026,2733.53,114.23,876.59,1210.81,559.87,1093.44,80.63,2023.35,481.58,516.604,1231.17,172.75,139.016,1710.5,20.46,2867.25,2893.0,8719.75,1103.6,1454.0,112.16,110.313
2020-05-05,1702.68,0.285,575.0,123.643,99.709,106.51,1.244,24.56,33.61,1.332,0.663,0.188,0.097,0.263,-0.14,-0.581,-0.805,-0.446,2.688,1.864,0.734,0.427,-0.031,-0.163,0.547,0.503,0.001,2314.22,1256.265,3268.17,1994.64,1254.941,370.049,1128.062,356.99,2741.08,112.16,865.26,1188.4,572.41,1077.77,78.93,2018.11,480.04,517.485,1238.89,174.41,138.859,1710.6,30.97,2858.25,2852.0,8924.25,1103.6,1427.5,112.37,110.324
2020-05-12,1702.65,0.157,433.0,122.629,99.933,107.36,1.229,25.78,33.04,1.37,0.666,0.159,0.12,0.191,-0.066,-0.508,-0.735,-0.456,2.767,1.887,0.699,0.461,-0.005,-0.159,0.59,0.552,-0.021,2312.89,1264.206,3241.21,2012.66,1271.434,370.151,1142.242,355.389,2748.57,113.76,892.16,1122.98,573.9,1086.32,81.45,2034.06,484.24,515.958,1239.26,173.37,138.953,1706.8,29.98,2852.5,2872.0,9078.25,1103.6,1470.0,112.215,110.375
2020-05-19,1742.39,0.155,453.0,129.574,99.371,107.83,1.225,32.5,30.53,1.409,0.69,0.165,0.114,0.171,-0.041,-0.465,-0.683,-0.458,2.596,1.632,0.522,0.474,-0.003,-0.164,0.638,0.584,-0.03,2314.88,1274.672,3281.13,2017.56,1279.78,369.334,1154.09,358.315,2799.37,113.24,897.38,1171.47,597.95,1052.76,83.62,2061.37,490.98,516.971,1239.42,172.7,138.859,1745.6,34.65,2918.75,2895.0,9300.75,1103.6,1490.5,112.09,110.375
2020-05-26,1712.42,0.114,506.0,131.621,98.908,107.57,1.234,34.35,28.01,1.445,0.698,0.172,0.117,0.174,0.009,-0.431,-0.653,-0.454,2.471,1.548,0.438,0.484,0.001,-0.164,0.639,0.576,-0.023,2314.8,1285.892,3315.33,2062.38,1307.064,375.082,1173.067,359.906,2867.61,116.21,925.85,1328.57,622.44,1066.62,80.81,2114.27,502.18,519.26,1249.33,172.16,138.953,1705.6,36.17,2994.5,2994.0,9406.5,1103.6,1537.0,112.035,110.387
2020-06-02,1724.85,0.19,546.0,134.115,97.673,108.69,1.254,36.81,26.84,1.487,0.686,0.162,0.14,0.178,0.061,-0.417,-0.665,-0.455,2.449,1.498,0.319,0.515,0.003,-0.163,0.634,0.561,-0.033,2318.33,1287.985,3344.67,2100.05,1333.859,384.634,1181.42,366.424,2955.15,119.69,960.41,1445.6,650.3,1160.32,83.64,2187.09,520.06,523.13,1256.38,171.86,139.188,1725.2,39.57,3077.0,3145.0,9647.75,1103.6,1588.5,112.02,110.383
2020-06-09,1715.46,0.275,714.0,138.453,96.324,107.72,1.274,38.94,27.57,1.576,0.826,0.202,0.158,0.177,0.19,-0.311,-0.619,-0.459,2.454,1.499,0.233,0.532,0.014,-0.156,0.732,0.656,0.004,2317.59,1289.646,3369.48,2144.58,1370.764,392.826,1200.464,368.048,3070.04,123.03,986.95,1633.33,651.16,1172.89,85.76,2275.28,541.23,526.083,1271.13,173.46,138.156,1714.7,41.18,3205.5,3319.0,9951.0,1103.6,1629.5,111.965,110.297
2020-06-16,1729.03,0.274,1054.0,136.272,96.958,107.34,1.259,38.38,33.67,1.543,0.754,0.199,0.152,0.194,0.053,-0.428,-0.661,-0.461,2.392,1.395,0.12,0.544,0.013,-0.162,0.612,0.549,-0.047,2316.36,1294.505,3394.04,2140.11,1364.611,391.674,1199.497,368.443,2998.49,120.98,966.24,1492.08,625.0,1160.9,86.0,2219.1,528.2,526.337,1268.01,175.4,138.797,1729.6,40.96,3128.75,3239.0,9972.5,1103.6,1582.0,112.065,110.316
2020-06-23,1765.56,0.418,1617.0,138.591,96.646,106.47,1.252,40.37,31.37,1.492,0.713,0.186,0.134,0.185,0.072,-0.409,-0.668,-0.461,2.266,1.254,0.077,0.574,0.007,-0.15,0.687,0.605,-0.066,2313.18,1296.519,3397.05,2132.94,1365.194,389.922,1205.74,371.087,3008.55,122.36,962.02,1539.01,641.52,1219.81,89.19,2236.04,533.33,528.831,1276.57,175.61,138.75,1772.1,42.63,3118.5,3282.0,10196.0,1103.6,1586.5,112.08,110.34
2020-06-30,1783.68,0.444,1799.0,137.972,97.391,107.83,1.238,39.27,30.43,1.411,0.657,0.149,0.129,0.171,0.003,-0.456,-0.695,-0.462,2.219,1.256,0.074,0.589,0.02,-0.147,0.641,0.562,-0.091,2315.19,1297.969,3403.1,2099.86,1348.645,388.873,1204.122,369.329,2980.73,119.94,945.48,1436.38,602.76,1195.72,87.42,2201.79,524.91,526.933,1277.48,176.52,139.172,1800.5,41.15,3090.25,3223.0,10147.25,1103.6,1558.5,112.14,110.414
2020-07-07,1795.82,0.457,1949.0,141.562,96.881,107.52,1.256,40.62,29.43,1.375,0.641,0.157,0.14,0.166,0.014,-0.43,-0.678,-0.464,2.162,1.202,0.063,0.617,0.033,-0.135,0.63,0.55,-0.08,2315.9,1300.072,3439.86,2127.78,1366.638,391.45,1215.722,373.378,3029.85,122.68,955.83,1523.86,620.17,1253.83,94.82,2243.17,537.26,529.287,1281.65,175.88,139.203,1809.9,43.08,3136.5,3312.0,10532.25,1103.6,1569.0,112.07,110.387
2020-07-14,1809.11,0.483,1742.0,139.99,96.259,107.2,1.255,40.29,29.52,1.311,0.624,0.157,0.132,0.175,-0.033,-0.448,-0.67,-0.464,2.147,1.211,0.078,0.595,0.019,-0.143,0.635,0.54,-0.109,2316.66,1307.238,3458.97,2128.19,1365.682,390.702,1214.262,373.788,3080.0,122.29,952.47,1528.26,600.1,1239.23,96.35,2270.69,543.47,531.663,1287.63,176.2,139.422,1813.4,42.9,3183.5,3304.0,10646.25,1103.6,1563.5,112.05,110.406
2020-07-21,1841.81,0.536,1594.0,142.504,95.117,106.74,1.274,41.96,24.84,1.309,0.602,0.141,0.109,0.176,-0.026,-0.462,-0.677,-0.466,2.038,1.092,-0.025,0.572,0.01,-0.143,0.652,0.546,-0.113,2317.7,1312.498,3495.4,2170.14,1391.104,395.26,1230.671,376.837,3140.63,125.22,962.17,1654.88,618.1,1297.79,97.83,2321.55,555.81,535.742,1291.31,176.37,139.516,1843.9,44.32,3251.25,3398.0,10851.0,1103.6,1578.5,112.065,110.434
2020-07-28,1946.99,0.532,1264.0,143.478,93.696,105.06,1.295,41.04,25.44,1.217,0.58,0.139,0.099,0.166,-0.097,-0.509,-0.694,-0.466,1.955,1.006,-0.052,0.558,0.018,-0.136,0.62,0.515,-0.099,2315.56,1316.297,3504.27,2182.51,1402.907,396.217,1235.393,383.856,3100.54,122.07,954.29,1666.74,616.19,1320.36,94.56,2299.91,551.03,541.785,1293.03,177.13,139.703,1944.6,43.22,3213.0,3301.0,10540.0,1103.6,1566.0,112.11,110.461
2020-08-04,1999.67,0.579,1463.0,147.916,93.382,105.75,1.307,41.7,23.76,1.186,0.508,0.107,0.086,0.157,-0.143,-0.553,-0.713,-0.465,1.894,0.946,-0.082,0.549,0.012,-0.136,0.598,0.489,-0.074,2320.86,1321.774,3522.62,2202.84,1413.093,396.308,1247.166,387.091,3189.37,120.49,946.7,1574.06,612.93,1309.58,98.11,2336.82,559.25,543.257,1295.72,177.81,140.328,2001.2,44.43,3300.0,3246.0,11086.0,1103.6,1556.0,112.15,110.527
2020-08-11,1942.06,0.515,1510.0,146.86,93.628,106.54,1.309,41.61,24.03,1.329,0.642,0.149,0.099,0.168,-0.047,-0.479,-0.686,-0.468,1.885,0.941,-0.084,0.568,0.027,-0.121,0.734,0.604,-0.001,2319.32,1326.294,3503.3,2213.3,1424.007,399.214,1255.837,384.813,3206.47,122.88,964.79,1562.15,637.03,1332.52,95.54,2359.47,564.09,541.341,1305.7,176.66,139.25,1932.6,44.5,3330.0,3326.0,10878.5,1103.6,1583.0,112.08,110.41
2020-08-18,2006.91,0.531,1586.0,151.695,92.271,105.34,1.324,42.89,21.51,1.396,0.67,0.143,0.091,0.161,-0.029,-0.464,-0.664,-0.464,1.876,0.925,-0.151,0.613,0.034,-0.128,0.777,0.651,-0.045,2320.48,1321.066,3473.34,2200.58,1421.95,399.598,1247.453,384.616,3271.45,121.71,980.09,1539.3,643.94,1342.64,98.33,2399.37,573.33,543.526,1304.86,176.43,139.391,1999.4,45.46,3387.0,3277.0,11409.25,1103.6,1611.0,112.03,110.441
2020-08-25,1916.35,0.618,1518.0,152.643,93.019,106.44,1.312,43.35,22.03,1.394,0.684,0.149,0.089,0.174,0.006,-0.433,-0.664,-0.469,1.976,1.024,-0.082,0.587,0.03,-0.118,0.84,0.711,-0.025,2317.25,1317.256,3472.47,2212.33,1425.662,400.797,1249.067,382.3,3322.61,122.54,988.37,1501.11,614.46,1343.31,101.11,2422.95,578.89,540.497,1308.19,175.89,139.313,1911.8,45.86,3443.0,3329.0,11726.25,1103.6,1628.0,112.015,110.434
2020-09-01,1975.06,0.632,1471.0,153.344,92.338,106.02,1.339,42.76,26.12,1.42,0.67,0.131,0.099,0.157,0.039,-0.421,-0.681,-0.467,1.989,1.034,-0.118,0.61,0.042,-0.117,0.879,0.837,-0.106,2321.74,1313.343,3477.36,2221.12,1436.257,402.274,1252.322,387.907,3414.21,120.9,982.46,1567.86,613.09,1336.11,102.4,2467.25,588.52,543.892,1314.13,175.72,139.578,1970.8,45.58,3527.0,3271.0,12312.5,1103.6,1616.5,112.05,110.469
2020-09-08,1939.01,0.661,1328.0,145.997,93.445,105.93,1.305,36.76,31.46,1.421,0.68,0.141,0.109,0.156,-0.047,-0.496,-0.711,-0.467,2.003,1.027,-0.088,0.609,0.035,-0.133,0.743,0.703,-0.138,2321.09,1313.482,3467.79,2211.57,1428.176,402.656,1250.412,385.211,3207.54,120.51,983.62,1532.36,569.41,1325.93,96.89,2354.41,562.81,541.41,1311.59,176.93,139.563,1935.1,39.78,3335.5,3268.0,11060.5,1103.6,1620.0,112.05,110.449
2020-09-15,1958.1,0.665,1289.0,147.761,93.05,105.46,1.289,38.28,25.59,1.431,0.681,0.139,0.099,0.152,-0.036,-0.48,-0.694,-0.468,1.911,0.997,-0.16,0.579,0.015,-0.144,0.768,0.727,-0.069,2316.93,1313.733,3477.88,2213.77,1430.935,402.531,1251.397,383.275,3286.16,122.94,994.06,1556.65,598.29,1366.27,98.85,2407.97,575.64,543.082,1309.9,174.0,139.672,1958.0,40.53,3405.25,3335.0,11464.25,1103.6,1630.0,112.28,110.453
2020-09-22,1899.4,0.664,1364.0,147.515,93.988,105.03,1.272,39.6,26.86,1.423,0.672,0.135,0.086,0.152,-0.058,-0.506,-0.718,-0.467,1.785,0.864,-0.231,0.583,0.009,-0.147,0.749,0.706,-0.055,2314.36,1314.798,3478.6,2195.81,1412.193,399.916,1239.415,380.724,3208.13,118.48,993.97,1465.33,566.91,1324.43,97.02,2343.39,560.21,541.604,1315.42,174.37,139.625,1899.3,41.72,3299.25,3163.0,11149.5,1103.6,1633.0,112.325,110.469
2020-09-29,1895.63,0.663,1658.0,146.76,93.891,105.66,1.285,39.29,26.27,1.415,0.65,0.123,0.086,0.147,-0.122,-0.546,-0.714,-0.469,1.737,0.851,-0.23,0.6,0.012,-0.151,0.718,0.685,-0.057,2317.52,1315.449,3462.61,2190.07,1402.058,398.365,1230.656,382.953,3228.71,119.75,1000.47,1358.64,549.4,1336.19,95.48,2359.63,562.7,541.167,1307.25,174.87,139.781,1894.3,41.03,3333.75,3203.0,11337.75,1103.6,1659.0,112.305,110.484
2020-10-06,1903.97,0.82,2097.0,149.506,93.686,105.62,1.296,40.67,29.48,1.537,0.736,0.147,0.084,0.143,-0.083,-0.509,-0.702,-0.47,1.681,0.775,-0.295,0.632,0.033,-0.125,0.867,0.82,-0.025,2317.98,1310.47,3461.43,2216.26,1418.865,401.732,1237.726,380.491,3258.03,121.12,994.4,1426.33,555.81,1380.54,99.09,2382.57,569.67,541.514,1314.07,174.27,139.047,1901.1,42.65,3353.25,3227.0,11273.75,1103.6,1645.0,112.275,110.43
